,state,vote,V201103,V201105,V201114,V201115,V201116,V201117,V201118,V201119,V201120,V201121,V201122,V201123,V201200,V201202,V201203,V201208,V201209,V201210,V201211,V201212,V201213,V201214,V201215,V201217,V201218,V201221,V201233,V201234,V201235,V201236,V201237,V201246,V201249,V201252,V201255,V201258,V201262,V201303,V201306,V201309,V201312,V201315,V201321,V201324,V201325,V201328,V201334,V201346,V201353,V201354,V201366,V201369,news,V201379,V201390,state covid,V201394,V201397,V201401,V201403,V201409,V201417,V201427,blm,V201430,V201433,V201435,V201502,V201503,V201507x,education,race,V201553,V201567,V201575,V201592,V201593,V201600,V201602,V201603,V201617x,V201620,V201626,V201627,V201628,V201639,V201640,V201651,recode education
6642,26,Donald Trump,2,1,2,5,4,5,4,2,4,3,5,5,99,7,1,3,3,3,3,1,2,1,4,2,1,-1,4,1,1,4,3,99,5,5,1,3,3,1,1,1,3,1,1,3,3,2,2,2,2,2,2,3,A little,2,3,Somewhat too strict,2,3,1,1,1,1,1,1,3,3,1,3,3,79,HS,white,1,0,55,2,5,1,1,1,10,1,4,1,0,5,5,2,Less than bachelor's
6643,27,Joe Biden,5,2,2,3,2,3,4,2,4,1,4,4,4,-9,-9,3,3,2,2,4,5,5,5,1,1,1,-9,1,2,4,2,4,5,6,4,5,3,3,3,3,3,3,3,2,2,2,2,1,2,3,5,3,A moderate amount,1,2,About right,3,3,1,3,-9,-9,1,4,1,4,12,3,3,80,prof.,white,1,0,6,2,2,1,1,1,15,1,3,1,0,3,3,2,Bachelor's or more
6644,6,Joe Biden,-1,1,2,3,5,5,5,1,5,1,5,5,2,2,7,1,2,2,2,5,5,5,5,1,1,-1,3,1,1,3,3,5,1,2,4,1,2,1,2,2,1,1,1,4,2,3,2,1,3,3,5,3,A little,1,2,Not nearly strict enough,3,1,3,1,2,4,4,1,2,5,2,4,3,34,HS,white,1,0,6,2,3,1,1,1,11,1,1,1,0,1,5,3,Less than bachelor's
6645,47,Joe Biden,1,1,2,1,5,2,4,1,5,1,4,5,2,2,7,3,2,3,3,5,5,5,5,1,1,-1,3,1,1,4,3,6,4,1,3,1,1,1,3,1,1,3,1,3,3,1,2,1,2,1,3,3,A little,1,2,Not nearly strict enough,1,1,1,1,2,3,2,4,2,4,11,2,2,55,master's,white,1,0,47,1,5,2,1,3,16,1,3,2,1,3,5,3,Bachelor's or more
6646,36,Joe Biden,1,1,2,3,4,4,4,2,4,2,4,4,2,2,5,2,4,2,4,5,4,5,5,1,1,-1,3,1,1,2,3,6,2,2,2,3,1,1,2,2,1,1,1,4,3,2,1,1,3,1,4,5,A moderate amount,2,2,About right,3,1,1,1,2,4,2,2,3,5,1,1,2,32,prof.,white,2,0,36,2,2,2,2,3,15,1,1,4,0,2,4,2,Bachelor's or more
6647,13,Donald Trump,2,2,2,2,4,5,4,2,4,1,4,4,7,1,5,5,5,5,5,2,3,2,3,2,1,1,4,1,1,3,3,4,5,5,5,5,4,1,1,1,2,1,1,3,3,1,3,1,2,3,1,5,None,1,3,About right,3,3,3,1,1,3,1,4,1,1,1,3,3,60,bachelor's,white,1,0,13,2,2,2,1,1,16,1,1,3,0,3,3,1,Bachelor's or more
6648,37,Joe Biden,1,1,2,1,5,5,5,1,5,1,5,5,99,4,4,3,4,2,4,5,5,5,5,1,1,1,4,1,1,2,4,99,99,99,1,1,1,1,3,1,3,1,1,4,3,2,1,1,4,3,5,3,None,1,2,About right,3,3,1,1,1,3,2,Haven't thought much about this,2,5,11,3,3,35,HS,Black,1,0,37,2,1,1,1,1,-9,1,3,2,-9,3,3,2,Less than bachelor's
6649,45,Joe Biden,1,1,2,1,5,5,5,1,5,1,5,5,2,3,7,2,2,2,1,5,5,5,5,1,1,-1,4,1,2,4,2,5,4,2,2,1,1,1,2,3,3,1,1,4,3,2,3,1,3,1,5,5,A lot,1,2,Not quite strict enough,1,1,1,1,2,2,2,1,2,4,2,3,3,69,bachelor's,white,1,0,39,2,2,2,3,1,19,1,2,3,2,2,4,2,Bachelor's or more
6650,39,Joe Biden,1,1,2,2,5,3,3,1,3,2,4,3,3,4,7,1,2,2,2,4,5,5,5,-8,2,-1,3,1,1,3,2,4,5,2,4,4,2,1,3,1,3,1,1,3,3,2,1,1,2,2,5,5,A moderate amount,2,2,About right,-8,1,1,3,2,2,1,2,3,1,1,4,3,73,assoc.,white,1,0,39,2,2,2,1,1,12,1,3,3,8,2,3,1,Less than bachelor's
6651,17,Joe Biden,1,1,2,5,4,4,4,1,5,1,4,4,99,4,1,2,1,2,2,5,5,5,5,2,1,2,4,1,1,4,2,6,5,4,6,3,3,1,3,1,2,3,1,3,1,3,1,1,2,3,2,4,A little,2,2,About right,3,1,1,1,-8,3,1,1,1,3,1,3,3,74,some college,white,1,0,5,2,1,2,1,1,12,1,3,1,0,3,3,1,Less than bachelor's
6652,42,Donald Trump,2,1,1,4,2,2,2,3,2,3,2,2,4,1,4,5,5,5,5,2,3,2,4,2,2,2,4,1,1,3,3,4,4,7,5,5,5,3,1,3,3,1,1,2,1,1,3,3,2,2,5,5,None,2,3,Somewhat too strict,2,3,2,1,1,2,1,3,1,2,11,3,2,45,assoc.,white,1,1,42,2,5,2,1,1,1,1,3,2,-9,3,3,3,Less than bachelor's
6653,15,Joe Biden,1,1,2,1,5,4,5,1,5,1,5,5,1,3,7,2,1,2,2,5,5,5,5,1,1,-1,4,1,2,4,2,6,3,1,1,1,1,1,2,3,1,1,1,5,3,3,1,1,4,1,5,5,A great deal,1,2,Not quite strict enough,3,1,1,1,2,4,2,1,2,5,12,3,4,67,bachelor's,white,1,0,17,2,1,2,1,1,18,1,1,2,0,5,5,2,Bachelor's or more
6654,8,Joe Biden,1,1,2,1,5,5,5,1,5,1,5,5,2,3,7,3,2,3,1,5,5,5,5,1,1,2,4,1,1,3,2,5,2,2,3,3,1,1,2,3,1,1,1,4,3,2,2,1,3,3,5,5,A moderate amount,1,2,About right,3,1,1,1,2,3,2,1,3,3,11,3,3,38,bachelor's,white,1,2,53,2,3,2,1,1,18,1,2,3,6,2,5,2,Bachelor's or more
6655,21,Joe Biden,1,1,2,3,3,4,4,3,4,3,4,4,3,2,6,3,3,2,3,5,5,5,5,1,2,-1,4,1,2,3,2,4,3,4,5,5,2,1,1,3,2,1,1,4,3,2,1,1,2,3,5,5,A little,1,2,About right,3,1,3,1,1,2,2,2,2,2,1,3,3,65,assoc.,white,1,0,36,2,2,1,1,1,20,1,4,3,2,2,3,2,Less than bachelor's
6656,34,Donald Trump,-1,-1,1,4,1,1,1,4,1,4,1,1,6,2,6,5,5,4,5,1,1,2,2,2,2,3,3,1,1,4,5,99,6,7,7,7,5,1,1,1,2,1,3,1,1,1,3,3,1,2,3,4,None,1,3,About right,2,1,3,1,1,3,1,7,1,5,12,1,1,34,HS,Hispanic,3,0,12,1,1,1,1,1,1,2,4,1,0,3,3,1,Less than bachelor's
6657,6,Joe Biden,1,1,2,2,3,4,4,1,4,1,4,2,4,2,6,3,4,3,2,5,5,5,5,1,1,-1,3,1,1,2,5,4,4,4,5,1,1,1,1,3,3,1,1,5,3,3,1,1,2,3,5,4,A moderate amount,1,2,About right,2,1,1,1,2,3,1,1,3,5,2,3,3,33,bachelor's,Hispanic,3,0,6,2,2,2,3,1,16,1,3,5,0,2,4,5,Bachelor's or more
6658,34,Joe Biden,1,1,2,3,5,5,5,2,5,1,5,4,2,2,7,3,1,3,4,5,5,5,5,2,1,1,4,1,1,3,2,7,4,1,1,1,2,1,2,2,3,3,1,4,3,1,2,1,4,3,5,2,A moderate amount,1,2,Not quite strict enough,3,1,1,1,2,4,2,1,2,4,5,3,3,38,master's,white,1,2,42,2,1,1,2,1,18,1,1,2,0,5,5,3,Bachelor's or more
6659,39,Donald Trump,2,2,1,4,3,3,2,4,2,4,3,3,6,2,6,5,5,5,5,1,1,1,2,2,1,-1,4,1,1,3,3,2,6,6,7,6,6,2,1,1,2,1,2,2,1,1,3,3,2,2,4,4,A little,-8,3,Somewhat too strict,2,1,2,3,1,2,1,5,3,4,12,3,3,71,bachelor's,white,1,0,39,2,1,2,1,1,21,1,4,2,1,4,4,3,Bachelor's or more
6660,39,Donald Trump,-1,-1,1,3,3,2,3,3,3,3,3,3,5,2,5,5,5,5,4,4,4,3,3,2,2,-1,4,1,1,3,2,99,99,99,7,7,99,1,1,1,2,1,3,2,2,3,2,3,2,2,3,3,None,1,3,Far too strict,2,3,3,1,1,3,1,7,1,3,12,3,3,42,HS,white,1,1,39,2,3,1,1,1,20,1,3,2,12,3,3,2,Less than bachelor's
6661,39,Joe Biden,-1,-1,2,1,3,4,4,1,3,1,5,4,3,2,7,1,1,2,3,5,5,5,5,1,1,-1,4,1,1,3,3,6,99,5,3,2,1,1,3,3,3,1,1,2,1,2,1,1,3,1,4,4,A moderate amount,1,2,About right,3,1,1,1,2,3,2,1,2,1,1,3,3,18,some college,Black,1,0,39,2,2,1,1,1,21,1,1,2,4,2,4,2,Less than bachelor's
6662,48,Joe Biden,1,1,2,1,5,5,5,1,5,1,5,5,3,1,3,2,1,2,1,5,5,5,5,1,2,-1,4,1,1,3,4,7,5,5,1,1,1,1,3,3,1,1,1,4,3,2,2,1,4,3,5,5,A lot,1,2,Not nearly strict enough,1,1,1,1,1,3,2,1,2,2,1,4,3,62,HS,Black,1,0,48,2,3,1,1,1,8,1,1,1,-9,3,5,3,Less than bachelor's
6663,49,Donald Trump,2,2,2,2,1,2,3,2,2,2,2,2,6,1,4,4,4,4,4,3,3,3,3,2,2,-1,4,2,1,4,4,4,4,5,7,7,4,3,1,1,3,1,3,2,3,1,3,3,1,3,5,4,None,1,3,About right,3,3,3,3,2,3,2,7,1,5,12,3,3,53,less than HS,white,1,0,6,2,1,1,1,1,8,1,4,3,-9,2,4,3,Less than bachelor's
6664,29,Joe Biden,1,-1,2,3,2,4,4,1,4,2,5,3,3,3,6,2,2,2,3,5,5,5,5,1,1,1,3,1,1,4,2,6,2,1,3,2,2,1,1,-8,1,3,1,4,3,2,1,1,3,3,5,5,A moderate amount,1,2,Not quite strict enough,1,1,1,1,2,3,2,1,2,5,12,3,3,29,prof.,Asian,2,0,19,2,1,1,1,3,18,1,1,3,0,4,3,1,Bachelor's or more
6665,37,Joe Biden,1,-1,2,3,3,4,4,1,4,2,4,4,2,3,7,2,2,3,2,5,5,5,5,1,1,-1,4,1,2,2,4,5,3,2,3,2,1,1,2,2,1,1,1,2,2,3,3,1,4,3,4,5,A little,1,2,About right,1,1,1,1,2,3,3,1,2,5,10,2,2,22,HS,white,1,0,37,1,4,1,1,1,2,2,1,2,0,5,5,3,Less than bachelor's
6666,39,Donald Trump,2,2,2,3,3,3,3,2,4,2,4,3,6,1,6,5,5,5,5,2,4,2,4,2,2,-1,4,1,1,2,2,5,6,4,5,2,3,1,3,1,1,3,1,4,3,1,3,3,3,2,1,4,None,2,3,About right,2,1,-8,1,1,3,1,4,1,1,1,3,2,51,bachelor's,white,1,0,18,1,5,2,1,3,10,1,3,2,0,1,2,2,Bachelor's or more
6667,51,Donald Trump,2,1,2,3,4,4,5,3,5,1,5,5,5,1,7,5,5,5,5,3,5,3,5,1,1,-1,4,1,1,1,4,5,6,6,5,6,3,1,3,1,3,1,1,2,3,1,2,1,5,2,3,4,None,2,2,About right,3,1,1,1,2,3,1,5,3,2,2,3,3,57,bachelor's,white,3,2,51,2,1,1,1,1,22,1,4,3,10,2,3,2,Bachelor's or more
6668,13,Joe Biden,1,1,2,1,4,4,5,1,5,1,4,4,99,1,7,2,1,2,2,5,5,5,5,1,2,-1,3,1,2,4,2,99,4,4,4,5,1,1,1,1,3,3,1,3,3,3,2,1,2,2,5,4,A great deal,2,2,Not nearly strict enough,1,1,1,1,1,3,1,1,3,1,1,3,3,38,HS,Hispanic,1,2,13,2,3,2,1,3,13,2,1,2,1,4,4,3,Less than bachelor's
6669,34,Joe Biden,1,1,2,1,5,5,5,1,5,1,5,5,2,4,7,1,1,1,1,5,5,5,5,1,2,-1,2,1,2,3,2,6,4,5,4,4,1,1,2,3,1,1,1,4,3,3,1,1,1,3,5,5,A lot,1,2,About right,3,1,1,1,-9,4,2,1,2,4,2,4,3,69,master's,white,1,0,34,2,1,2,1,1,20,1,2,1,0,5,5,3,Bachelor's or more
6670,29,Donald Trump,2,1,1,4,3,3,2,4,3,4,4,3,6,2,6,5,5,4,5,1,2,1,2,2,1,-1,2,2,1,4,2,3,6,6,5,5,5,3,1,3,2,3,3,1,1,2,3,3,2,2,4,5,A lot,1,3,About right,3,2,3,1,2,3,1,5,2,1,1,3,3,80,HS,white,1,0,20,2,1,2,1,1,8,1,3,2,1,4,5,1,Less than bachelor's
6671,53,Joe Biden,1,1,2,1,5,5,5,1,5,1,5,5,2,2,7,1,1,1,2,5,5,5,5,1,1,-1,4,1,2,2,2,7,5,2,1,2,1,1,3,3,2,3,1,5,3,3,1,1,4,1,5,5,A great deal,1,2,About right,3,1,1,1,2,3,1,2,2,5,9,5,4,38,master's,white,2,2,53,2,2,2,1,1,19,1,1,3,0,5,5,3,Bachelor's or more
6672,6,Joe Biden,1,1,2,2,4,3,3,2,4,1,4,3,4,3,6,2,2,3,2,5,4,5,5,-8,1,1,4,2,2,4,2,5,3,2,3,3,2,1,2,3,1,1,1,2,3,1,3,1,2,1,5,3,A lot,1,2,About right,3,1,1,1,2,3,1,2,2,4,12,2,3,62,prof.,white,1,0,55,2,1,1,1,3,22,1,2,2,0,3,3,2,Bachelor's or more
6673,5,Donald Trump,2,2,2,4,2,1,2,2,1,3,5,1,5,2,6,5,5,3,5,3,5,3,5,1,1,1,4,1,1,2,4,3,6,5,6,4,3,1,1,1,2,3,1,2,3,1,3,1,3,1,5,4,None,1,3,About right,2,1,3,2,1,2,1,Haven't thought much about this,2,1,1,2,1,32,prof.,Hispanic,1,2,48,2,1,1,1,1,11,1,4,2,2,3,1,2,Bachelor's or more
6674,25,Donald Trump,2,-1,-8,4,2,2,-8,2,3,2,2,2,6,2,7,4,5,4,5,2,3,2,3,1,1,-1,4,1,1,3,2,4,6,5,6,6,5,1,1,1,3,1,3,3,3,1,3,3,4,2,3,3,None,2,2,Far too strict,2,1,1,1,-8,3,2,5,3,3,2,3,2,28,bachelor's,white,2,0,25,2,3,2,1,1,14,1,3,1,-9,3,3,2,Bachelor's or more
6675,28,Donald Trump,-1,-1,2,4,3,1,2,3,3,3,3,4,99,2,6,-8,-8,-8,-8,1,1,1,2,2,1,2,2,2,-8,4,3,99,99,6,1,-8,99,3,1,3,3,3,1,4,3,1,3,3,5,2,3,5,A lot,1,3,Somewhat too strict,2,3,3,1,1,3,1,4,3,2,11,1,1,30,some college,white,1,2,28,2,5,2,1,3,1,1,3,3,0,1,3,4,Less than bachelor's
6676,34,Joe Biden,1,-1,2,1,5,5,4,1,5,1,5,5,2,3,6,3,4,3,4,5,5,5,5,1,1,-1,4,1,1,3,3,5,4,5,3,3,1,1,2,1,1,3,1,3,2,2,1,1,4,1,5,3,A little,1,2,Not nearly strict enough,3,1,1,1,2,3,3,2,2,3,2,3,3,25,bachelor's,white,1,0,34,1,2,2,1,1,21,1,2,3,0,5,5,3,Bachelor's or more
6677,35,Joe Biden,1,1,2,3,4,5,5,1,5,1,5,5,2,2,4,2,2,2,2,5,5,5,5,1,1,-1,3,1,2,3,3,4,5,4,6,4,2,1,3,3,3,3,1,5,3,1,2,1,1,3,5,5,A lot,1,2,About right,3,1,1,1,1,2,1,4,2,3,2,2,3,35,bachelor's,Hispanic,1,2,35,2,2,1,1,1,11,1,2,1,0,3,3,2,Bachelor's or more
6678,12,Joe Biden,1,1,2,1,4,3,3,1,5,1,5,5,1,3,5,2,3,1,1,5,3,5,5,1,1,-1,4,1,3,4,2,7,3,1,1,1,1,1,2,3,1,1,1,4,3,2,2,1,3,1,5,5,A lot,1,2,Not nearly strict enough,1,1,1,1,2,4,2,1,2,5,11,3,3,60,prof.,white,2,0,17,2,1,1,1,1,17,1,2,2,0,5,5,1,Bachelor's or more
6679,55,Donald Trump,2,-1,1,4,1,1,1,3,1,4,2,2,6,2,4,5,5,5,5,1,2,2,2,2,2,1,2,2,2,4,4,99,99,99,99,99,99,1,1,1,2,1,3,2,3,1,3,3,3,2,1,4,None,1,2,About right,3,1,3,1,1,1,1,7,1,4,12,3,1,24,assoc.,white,1,0,55,-9,1,1,1,3,10,1,4,5,-9,-9,-9,1,Less than bachelor's
6680,36,Joe Biden,1,1,2,2,4,4,4,1,4,1,4,4,4,3,5,3,2,2,2,5,5,5,5,1,2,3,3,1,1,4,2,4,3,2,3,3,3,3,2,2,3,1,1,4,3,1,3,1,4,3,5,5,A moderate amount,1,2,About right,3,1,1,1,2,3,2,1,2,5,12,3,3,69,bachelor's,white,1,0,9,2,1,1,1,3,-9,1,2,2,0,3,3,3,Bachelor's or more
6681,12,Donald Trump,2,2,1,3,3,5,5,3,3,2,5,3,99,1,5,5,5,5,5,1,1,1,1,2,2,2,3,1,1,3,3,99,4,7,99,7,99,3,1,1,3,3,3,3,1,2,2,2,3,3,3,4,A little,2,2,About right,3,1,3,1,1,3,1,7,1,1,11,3,3,36,HS,white,1,2,12,2,2,2,1,1,1,1,3,2,0,3,3,3,Less than bachelor's
6682,48,Donald Trump,2,2,1,4,2,2,3,4,3,4,3,2,7,1,6,5,5,4,5,2,2,2,2,2,1,-1,3,1,1,3,2,4,6,7,6,4,5,3,1,3,3,3,3,2,2,1,3,3,2,2,1,4,A little,2,3,About right,1,3,3,1,1,3,1,4,1,1,1,3,3,79,some college,white,1,0,48,2,2,1,1,1,10,1,3,2,-9,3,3,1,Less than bachelor's
6683,48,Donald Trump,2,2,2,5,1,3,5,1,5,1,5,3,7,1,6,5,5,5,5,1,1,1,1,2,2,2,4,1,1,2,4,1,4,7,7,7,7,3,1,3,2,1,2,2,3,1,3,3,2,2,3,5,None,2,1,Far too strict,1,1,2,1,1,1,1,7,1,1,1,3,3,78,some college,white,1,0,48,2,2,2,1,1,8,1,1,1,1,1,1,3,Less than bachelor's
6684,13,Donald Trump,2,1,1,4,1,1,1,4,1,4,1,1,5,2,7,5,5,3,2,1,2,2,1,2,1,-1,3,1,1,3,2,99,1,7,7,7,7,3,1,1,2,3,2,1,2,1,3,2,2,3,4,5,A moderate amount,1,3,Not quite strict enough,2,3,3,3,-9,1,1,7,3,5,6,3,3,66,prof.,Asian,3,0,59,2,2,1,1,3,19,1,2,3,0,3,3,2,Bachelor's or more
6685,34,Joe Biden,1,1,1,4,2,2,3,3,2,3,5,2,5,4,1,2,1,2,2,5,5,5,5,1,1,-1,4,1,1,4,2,4,4,4,4,4,4,3,3,1,1,1,1,4,3,2,2,1,3,3,5,5,A moderate amount,1,2,About right,3,1,1,1,2,2,2,4,2,2,8,3,3,44,prof.,Asian,3,3,34,2,1,1,1,1,22,1,4,2,0,2,5,1,Bachelor's or more
6686,29,Donald Trump,2,2,-8,5,5,4,4,3,4,-8,5,4,6,1,6,5,5,4,5,3,3,3,3,1,1,-1,4,1,2,3,4,2,5,6,6,6,3,2,1,3,2,3,3,2,3,1,2,2,2,2,5,5,A little,1,3,About right,3,1,1,1,-8,3,1,4,1,1,1,4,4,67,master's,white,1,0,29,2,3,2,1,1,8,1,2,1,0,2,3,4,Bachelor's or more
6687,16,Joe Biden,1,1,2,3,2,3,2,2,2,4,3,3,4,2,7,3,2,4,3,5,5,5,5,1,1,-1,3,1,1,4,2,4,5,4,4,3,2,3,3,3,3,1,1,3,3,2,2,1,2,2,5,5,None,1,2,About right,2,1,1,1,1,3,1,4,3,5,11,3,2,43,bachelor's,white,1,1,6,2,3,1,1,1,12,1,2,2,2,4,4,4,Bachelor's or more
6688,37,Joe Biden,-1,-1,2,1,4,3,5,1,4,1,5,4,99,4,4,3,3,3,3,5,5,5,5,1,1,-1,3,1,1,2,4,7,99,99,1,4,99,1,3,1,1,1,2,5,3,3,1,2,3,2,3,3,A moderate amount,2,2,Not quite strict enough,1,1,2,1,2,3,2,1,3,1,12,5,2,18,some college,Black,1,0,37,1,4,2,1,1,2,2,2,3,1,3,3,3,Less than bachelor's
6689,9,Joe Biden,1,1,2,2,-8,3,2,1,5,2,4,4,4,2,7,2,2,2,2,4,5,3,5,1,1,-1,3,1,1,3,3,6,4,2,2,2,1,1,3,3,1,1,1,3,3,1,3,1,2,1,4,4,A lot,1,2,About right,3,1,1,1,-8,4,-8,2,3,2,2,4,3,70,bachelor's,white,1,0,9,2,1,1,1,1,18,1,2,2,0,3,3,2,Bachelor's or more
6690,45,Joe Biden,-1,1,2,4,5,5,4,1,4,5,5,5,2,4,2,3,2,3,2,3,2,1,2,1,1,-1,2,2,1,1,2,6,99,7,3,99,6,3,2,1,3,2,1,2,3,3,2,1,3,2,2,1,A lot,2,3,About right,3,3,3,3,1,4,1,5,3,1,12,3,5,41,HS,Black,1,3,17,2,1,2,1,3,1,1,2,3,0,4,1,5,Less than bachelor's
6691,51,Donald Trump,-1,2,2,3,4,5,4,1,3,1,5,4,99,2,4,5,5,4,5,2,2,1,2,2,1,2,4,1,1,2,4,4,6,4,6,7,99,3,1,3,2,1,2,4,3,1,3,2,3,2,1,4,None,1,3,Far too strict,2,1,3,1,1,3,1,7,1,1,11,2,3,62,assoc. academ.,white,1,0,51,2,2,2,1,1,17,1,3,4,15,2,2,2,Less than bachelor's
6692,21,Joe Biden,5,2,2,1,4,4,4,1,4,1,4,4,6,4,5,2,2,2,2,4,5,4,5,1,1,-1,2,1,1,2,3,5,6,4,6,4,4,1,1,1,1,1,2,2,1,2,1,3,3,1,5,5,A lot,2,2,About right,3,1,1,1,1,1,1,7,1,1,2,2,3,80,HS,white,1,0,18,2,1,1,1,1,8,1,3,3,12,2,2,2,Less than bachelor's
6693,6,Joe Biden,1,1,2,3,2,4,3,1,4,1,3,3,2,3,6,3,1,2,1,5,5,5,5,1,1,-1,4,1,2,2,4,6,2,2,2,1,1,1,2,3,1,3,1,5,3,1,1,1,3,1,5,5,A little,2,2,About right,3,1,1,1,2,4,2,1,2,5,5,3,3,-9,master's,white,1,0,6,2,1,2,1,1,22,1,1,1,0,5,5,2,Bachelor's or more
6694,12,Joe Biden,1,-1,2,1,5,5,5,1,5,1,5,5,3,4,7,2,1,1,1,5,5,5,5,1,1,1,3,1,1,3,4,6,7,4,4,4,3,1,3,1,1,3,1,4,3,1,3,1,3,3,5,5,A moderate amount,1,2,Not nearly strict enough,1,1,1,1,1,3,1,1,3,5,12,5,2,33,some college,Black,3,4,12,2,5,2,1,1,2,2,1,2,0,1,5,5,Less than bachelor's
6695,42,Joe Biden,1,-1,2,4,2,3,3,1,3,1,3,3,2,2,6,3,2,2,3,4,4,5,4,2,2,-1,3,1,2,3,3,99,4,3,4,1,2,1,3,1,3,3,1,5,3,2,2,1,2,3,3,5,A little,1,2,About right,3,1,1,1,2,4,2,1,2,5,11,2,2,25,bachelor's,white,1,0,42,2,2,1,1,1,15,1,3,3,0,3,3,3,Bachelor's or more
6696,1,Joe Biden,1,1,2,4,2,2,2,1,3,2,3,4,4,5,7,2,1,3,2,1,3,3,3,1,1,1,4,1,1,4,4,6,5,4,4,3,1,3,3,1,1,1,1,4,3,1,1,1,3,1,1,4,A moderate amount,1,2,About right,3,3,1,2,1,1,1,5,3,2,11,5,2,69,some college,Black,1,0,1,1,3,2,1,1,2,1,4,1,0,4,4,4,Less than bachelor's
6697,45,Donald Trump,2,2,2,3,2,3,3,3,3,3,3,2,6,2,5,5,5,5,5,1,2,1,2,2,2,-1,4,1,1,3,3,4,5,7,7,7,6,3,1,1,3,3,3,3,2,2,3,3,1,2,4,3,None,2,3,Somewhat too strict,2,1,2,3,1,3,1,7,1,1,1,2,3,40,bachelor's,white,1,4,45,2,1,1,1,1,20,1,4,2,0,3,3,2,Bachelor's or more
6698,18,Joe Biden,1,1,2,2,5,5,5,1,5,1,5,5,99,3,5,2,5,3,3,5,2,5,5,1,2,2,5,1,1,1,5,7,6,1,1,1,99,1,1,3,3,2,3,3,2,3,1,2,3,3,3,3,A moderate amount,1,2,About right,2,1,3,3,1,1,2,1,2,5,12,3,3,29,bachelor's,Black,1,4,18,2,1,1,1,1,8,1,1,1,0,3,3,1,Bachelor's or more
6699,24,Joe Biden,-1,-1,2,1,5,5,5,1,5,1,5,5,99,4,1,2,1,1,1,5,5,4,5,1,2,2,4,2,1,4,2,99,7,1,99,99,99,1,1,1,3,2,3,5,3,1,2,1,3,1,5,5,None,2,2,About right,3,1,1,1,1,3,1,1,1,1,3,1,1,33,bachelor's,white,3,2,59,2,4,2,1,1,8,1,4,3,0,5,5,2,Bachelor's or more
6700,34,Donald Trump,1,1,1,3,4,4,4,3,4,2,4,3,6,1,6,5,4,5,5,2,3,3,3,2,1,2,4,1,1,2,4,7,5,5,5,4,99,1,1,1,1,3,1,2,1,1,1,2,2,2,3,3,None,1,3,Far too strict,2,1,3,3,2,3,1,4,1,2,2,1,3,65,assoc.,white,1,0,34,1,3,2,1,1,19,1,3,2,0,1,2,2,Less than bachelor's
6701,40,Donald Trump,2,-1,1,4,2,3,2,3,3,3,4,5,6,1,6,5,5,5,5,2,2,2,2,2,1,-1,4,1,1,3,2,6,4,3,4,99,5,1,1,1,1,1,3,3,2,3,2,2,3,2,5,5,None,2,3,Not quite strict enough,2,1,3,1,1,3,1,Haven't thought much about this,3,1,11,5,4,39,some college,white,1,1,40,2,4,2,1,1,5,1,3,3,0,3,5,2,Less than bachelor's
6702,55,Donald Trump,2,2,1,4,5,4,3,3,3,4,5,4,99,6,3,5,5,4,5,1,1,1,1,2,2,1,2,2,1,3,3,3,99,7,7,5,99,3,1,1,2,2,3,2,2,1,1,2,2,3,3,5,None,2,3,About right,3,2,3,3,1,4,2,7,3,1,2,5,3,74,assoc. academ.,white,1,0,17,2,2,2,1,1,10,1,4,1,0,1,2,1,Less than bachelor's
6703,12,Joe Biden,1,-1,2,3,4,4,3,1,4,1,4,2,2,2,7,2,2,3,3,5,5,5,5,1,2,-1,3,1,1,3,2,6,3,2,2,2,1,1,2,3,1,1,1,5,3,3,2,1,3,3,5,5,A lot,1,2,Not nearly strict enough,2,1,1,1,2,3,2,1,2,5,9,4,3,24,bachelor's,Hispanic,3,0,12,-8,1,1,1,1,10,1,1,1,0,4,5,3,Bachelor's or more
6704,31,Donald Trump,2,2,2,5,2,2,2,3,1,4,4,2,5,2,6,5,3,3,4,2,2,3,3,2,2,2,4,1,1,4,3,3,3,7,5,4,6,3,1,1,3,3,3,2,1,1,3,3,3,3,5,3,A lot,1,3,Somewhat too strict,3,3,3,3,2,1,2,6,3,2,1,3,3,73,bachelor's,white,1,0,29,2,2,1,1,3,16,1,3,2,-9,3,3,1,Bachelor's or more
6705,18,Joe Biden,1,1,2,3,5,5,5,1,5,1,5,5,3,4,7,3,2,1,3,5,5,5,5,1,1,1,4,1,1,3,4,5,3,3,2,1,1,1,1,3,1,3,1,5,3,2,2,1,4,1,5,4,A moderate amount,1,2,Not quite strict enough,1,1,1,1,2,4,4,1,2,5,12,4,2,51,master's,white,1,0,18,2,1,2,2,1,16,1,1,2,0,5,5,3,Bachelor's or more
6706,40,Joe Biden,-1,-1,2,3,5,5,5,1,5,1,5,4,2,2,7,1,2,1,2,5,5,5,5,1,2,2,3,1,2,3,2,7,7,1,3,7,1,1,2,1,3,1,1,4,3,3,2,1,2,3,4,4,A little,2,2,Not nearly strict enough,3,1,1,1,1,4,1,3,2,1,1,3,3,56,HS,white,1,1,26,2,3,1,1,1,21,1,4,2,6,4,4,3,Less than bachelor's
